url,locale,routeType,sourceFile,status,indexableExpected,canonical,hreflangOk,htmlLang,title,description,h1,schema,sitemapExpected,sitemapFound,bodyLanguageOk,notes
"/kk/blog/ayelder-kiimi-koterme-dordoi","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/ayelder-kiimi-koterme-dordoi","true","kk","Дордой әйелдер киімі көтерме | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой әйелдер киімі көтерме. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой әйелдер киімі көтерме","present","true","true","false",""
"/kk/blog/erler-kiimi-koterme-dordoi","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/erler-kiimi-koterme-dordoi","true","kk","Дордой ерлер киімі көтерме | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой ерлер киімі көтерме. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой ерлер киімі көтерме","present","true","true","false",""
"/kk/blog/balalar-kiimi-koterme-dordoi","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/balalar-kiimi-koterme-dordoi","true","kk","Дордой балалар киімі көтерме | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой балалар киімі көтерме. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой балалар киімі көтерме","present","true","true","false",""
"/kk/blog/ayaq-kiim-koterme-dordoi","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/ayaq-kiim-koterme-dordoi","true","kk","Дордой аяқ киім көтерме | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой аяқ киім көтерме. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой аяқ киім көтерме","present","true","true","false",""
"/kk/blog/somkeler-koterme-dordoi","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/somkeler-koterme-dordoi","true","kk","Дордой сөмкелер көтерме | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой сөмкелер көтерме. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой сөмкелер көтерме","present","true","true","false",""
"/kk/blog/matalar-furnitura-dordoi","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/matalar-furnitura-dordoi","true","kk","Дордой маталар және фурнитура | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой маталар және фурнитура. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой маталар және фурнитура","present","true","true","false",""
"/kk/blog/dordoi-koterme-tolyk-nuskaulyk","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/dordoi-koterme-tolyk-nuskaulyk","true","kk","Дордой көтерме толық нұсқаулық | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой көтерме толық нұсқаулық. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой көтерме толық нұсқаулық","present","true","true","false",""
"/kk/blog/dordoi-onlain-katalog-qalai-paidalanu","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/dordoi-onlain-katalog-qalai-paidalanu","true","kk","Дордой онлайн каталогын қалай пайдалану керек | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой онлайн каталогын қалай пайдалану керек. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой онлайн каталогын қалай пайдалану керек","present","true","true","false",""
"/kk/blog/dordoi-bagalary-men-prais-qalai-naqtylau","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/dordoi-bagalary-men-prais-qalai-naqtylau","true","kk","Дордой бағалары мен прайс-листтерін қалай нақтылау керек | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой бағалары мен прайс-листтерін қалай нақтылау керек. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой бағалары мен прайс-листтерін қалай нақтылау керек","present","true","true","false",""
"/kk/blog/dordoi-zhetkizushi-kontaktary-qauipsiz-ashu","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/dordoi-zhetkizushi-kontaktary-qauipsiz-ashu","true","kk","Дордой жеткізушілерінің контактілерін қауіпсіз ашу | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой жеткізушілерінің контактілерін қауіпсіз ашу. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой жеткізушілерінің контактілерін қауіпсіз ашу","present","true","true","false",""
"/kk/blog/trikotazh-koterme-dordoi","kk","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/kk/blog/trikotazh-koterme-dordoi","true","kk","Дордой трикотаж көтерме | Dordoi.help нұсқаулығы | Dordoi.help","Практикалық нұсқаулық: дордой трикотаж көтерме. Каталог, санаттар, байер, карго және контактілерге қауіпсіз қолжетімділік.","Дордой трикотаж көтерме","present","true","true","false",""
